ID,Marital_Status,Income,Dt_Customer,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumWebPurchases,,,,,,,,,,,,,,,,,,NumStorePurchases,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2
8524,Divorced,"$25,509.00",09-18-2012,40,3,30,10,7,11,3,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
8527,Together,"$65,735.00",07-12-2013,239,7,119,4,15,11,6,,,,,,,,,,,,,,,,,,6,0,0,0,0,0
8534,Married,"$67,433.00",07-16-2013,615,28,259,12,48,30,6,,,,,,,,,,,,,,,,,,13,0,1,0,0,0
8537,Widow,"$72,643.00",02-27-2013,526,80,553,123,94,53,3,,,,,,,,,,,,,,,,,,7,0,0,0,1,0
8541,Married,"$24,683.00",08-03-2014,8,4,10,6,7,6,2,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
8545,Divorced,"$85,683.00",03-21-2014,1296,17,311,45,69,51,2,,,,,,,,,,,,,,,,,,10,0,1,1,1,1
8553,Married,"$44,300.00",06-23-2013,30,0,9,0,0,3,1,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
8557,Single,$0.00,06-17-2013,11,3,22,2,2,6,2,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
8560,Single,"$48,789.00",10-09-2012,351,16,156,7,5,145,6,,,,,,,,,,,,,,,,,,7,0,0,0,0,0
8562,Together,"$54,165.00",05-28-2013,127,4,73,15,6,11,2,,,,,,,,,,,,,,,,,,7,0,0,0,0,0
8566,Together,"$32,583.00",06-15-2014,5,0,3,0,0,1,1,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
8581,Married,"$49,505.00",05-03-2013,604,0,100,19,0,28,10,,,,,,,,,,,,,,,,,,8,0,0,0,0,0
8584,Together,"$85,431.00",08-06-2013,376,53,462,168,53,53,2,,,,,,,,,,,,,,,,,,7,0,0,0,0,0
8588,Married,"$60,544.00",08-25-2012,201,2,43,3,5,35,5,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
8594,Widow,"$50,520.00",01-28-2014,112,0,6,2,1,14,3,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
8595,Widow,"$42,429.00",11-02-2014,55,0,6,2,0,4,1,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
8601,Married,"$80,011.00",04-29-2013,421,76,536,82,178,102,8,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
8602,Divorced,"$69,932.00",12-06-2013,412,172,153,150,105,57,7,,,,,,,,,,,,,,,,,,11,0,0,0,0,0
8605,Together,"$46,910.00",03-23-2014,48,0,14,0,0,6,2,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
8614,Widow,"$65,486.00",12-05-2014,245,19,125,37,67,14,4,,,,,,,,,,,,,,,,,,10,0,0,0,0,0
8619,Together,"$21,994.00",12-24-2012,9,0,6,3,1,3,0,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
8624,Married,"$81,320.00",06-02-2013,183,33,493,59,103,57,4,,,,,,,,,,,,,,,,,,10,0,0,0,0,0
8625,Married,"$17,649.00",12-11-2013,15,1,23,0,5,1,3,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
8629,Widow,"$46,984.00",03-26-2013,19,1,10,2,1,8,1,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
8643,Together,"$69,930.00",05-26-2013,252,98,827,219,70,196,4,,,,,,,,,,,,,,,,,,12,0,0,0,0,0
8650,Widow,"$54,162.00",03-18-2013,5,6,10,6,5,10,1,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
8652,Together,"$37,760.00",08-31-2012,84,5,38,150,12,28,4,,,,,,,,,,,,,,,,,,6,0,0,0,0,0
8659,Together,"$69,805.00",01-21-2014,750,71,174,13,10,20,6,,,,,,,,,,,,,,,,,,11,0,0,0,0,0
8663,Divorced,"$39,996.00",05-22-2014,11,0,3,0,0,1,1,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
8685,Married,"$42,014.00",08-17-2012,244,15,108,4,15,50,7,,,,,,,,,,,,,,,,,,6,0,0,0,0,0
8686,Together,"$23,724.00",08-01-2013,5,23,15,0,18,14,2,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
8687,Together,"$53,172.00",06-05-2013,121,62,90,68,20,125,2,,,,,,,,,,,,,,,,,,8,0,0,0,0,0
8690,Married,"$86,111.00",04-19-2013,399,28,756,36,40,126,5,,,,,,,,,,,,,,,,,,10,0,0,0,0,0
8692,Together,"$43,462.00",12-09-2012,90,17,97,15,6,15,4,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
8700,Single,"$14,906.00",12-22-2012,7,7,14,7,16,15,2,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
8702,Together,"$26,907.00",08-20-2013,9,1,7,0,3,2,1,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
8707,Married,"$79,456.00",08-22-2012,565,42,548,64,83,99,5,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
8717,Married,"$80,427.00",12-09-2012,1149,71,449,69,71,26,11,,,,,,,,,,,,,,,,,,8,0,0,0,0,0
8720,Together,$0.00,12-08-2012,32,2,1607,12,4,22,0,,,,,,,,,,,,,,,,,,1,0,1,0,0,0
8722,Married,"$82,347.00",06-11-2012,556,54,845,202,133,63,7,,,,,,,,,,,,,,,,,,10,1,0,0,1,0
8724,Single,"$28,567.00",06-17-2013,11,3,22,2,2,6,2,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
8726,Divorced,"$41,713.00",04-29-2014,77,8,44,10,10,25,3,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
8727,Divorced,"$63,693.00",10-14-2013,587,43,337,42,87,54,11,,,,,,,,,,,,,,,,,,9,0,0,0,0,0
8732,Widow,"$67,369.00",11-17-2012,1298,0,70,37,14,42,7,,,,,,,,,,,,,,,,,,10,0,1,1,0,0
8737,Divorced,"$55,563.00",05-04-2014,29,1,9,2,0,2,2,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
8746,Married,"$75,433.00",05-04-2014,800,0,297,0,34,57,2,,,,,,,,,,,,,,,,,,10,0,1,0,1,0
8749,Together,"$37,235.00",01-02-2014,20,2,9,4,6,20,1,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
8754,Together,"$45,068.00",05-16-2013,14,0,3,0,0,3,1,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
8755,Married,"$68,657.00",02-20-2013,482,34,471,119,68,22,3,,,,,,,,,,,,,,,,,,9,0,0,0,0,0
8773,Together,"$57,420.00",06-25-2013,280,0,18,0,0,24,5,,,,,,,,,,,,,,,,,,6,0,1,0,0,0
8775,Together,"$38,361.00",12-27-2013,39,0,56,20,8,14,3,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
8779,Married,"$36,145.00",06-16-2013,56,4,76,17,1,18,4,,,,,,,,,,,,,,,,,,3,1,0,0,0,0
8780,Together,"$59,292.00",06-13-2013,378,14,68,19,14,14,3,,,,,,,,,,,,,,,,,,8,0,0,0,0,0
8783,Married,"$57,045.00",08-09-2012,296,13,104,11,13,17,4,,,,,,,,,,,,,,,,,,9,0,0,0,0,0
8786,Married,"$62,058.00",05-26-2013,301,7,74,10,0,58,6,,,,,,,,,,,,,,,,,,7,0,0,0,0,0
8789,Married,"$59,060.00",11-01-2014,35,40,111,36,40,12,3,,,,,,,,,,,,,,,,,,7,0,0,0,0,0
8799,Married,"$38,175.00",09-23-2013,70,6,69,2,3,3,3,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
8800,Divorced,"$48,948.00",01-02-2013,437,8,206,160,49,42,7,,,,,,,,,,,,,,,,,,5,1,0,0,0,0
8805,Single,"$48,904.00",02-12-2012,283,10,38,0,13,27,7,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
8812,Divorced,"$13,533.00",10-03-2013,12,3,8,8,0,17,2,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
8825,Together,"$51,195.00",01-04-2013,230,14,156,82,24,58,9,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
8832,Together,"$37,509.00",12-09-2012,37,5,56,12,8,5,3,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
8842,Widow,"$30,372.00",12-25-2012,15,0,12,7,3,7,2,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
8852,Married,"$61,064.00",08-31-2012,387,126,342,0,45,180,8,,,,,,,,,,,,,,,,,,11,0,0,0,0,0
8858,Married,"$44,325.00",07-03-2013,516,0,21,0,0,5,8,,,,,,,,,,,,,,,,,,7,0,1,0,0,0
8867,Married,"$67,546.00",08-31-2012,864,134,768,150,38,172,4,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
8870,Together,"$35,196.00",11-13-2012,75,12,141,43,39,187,6,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
8876,Together,"$33,629.00",08-08-2012,132,0,16,0,0,4,3,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
8890,Divorced,"$65,808.00",05-30-2014,155,7,80,13,7,10,5,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
8895,Single,"$70,596.00",05-10-2012,347,44,534,17,0,26,3,,,,,,,,,,,,,,,,,,12,0,0,0,0,0
8897,Single,"$42,720.00",04-24-2013,392,5,91,28,26,112,7,,,,,,,,,,,,,,,,,,7,0,0,0,0,0
8908,Married,"$87,195.00",08-05-2014,217,76,690,50,26,38,3,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
8910,Together,"$42,586.00",10-29-2012,194,2,56,0,0,0,4,,,,,,,,,,,,,,,,,,6,0,0,0,0,0
8911,Married,"$56,320.00",08-04-2013,201,53,172,116,77,83,5,,,,,,,,,,,,,,,,,,9,0,0,0,0,0
8916,Divorced,"$36,627.00",07-23-2013,9,1,5,0,0,1,0,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
8920,Single,"$59,235.00",12-01-2013,448,40,469,80,0,91,11,,,,,,,,,,,,,,,,,,12,0,0,0,0,0
8923,Single,"$83,917.00",04-18-2013,514,22,732,42,198,79,6,,,,,,,,,,,,,,,,,,7,0,0,0,0,0
8925,Married,"$70,053.00",03-07-2013,512,53,98,81,179,89,8,,,,,,,,,,,,,,,,,,10,0,0,0,0,0
8931,Together,"$83,033.00",05-18-2014,812,99,431,237,149,33,11,,,,,,,,,,,,,,,,,,10,0,0,0,1,0
8932,Together,"$65,176.00",10-29-2012,960,28,183,220,70,70,9,,,,,,,,,,,,,,,,,,6,0,0,0,0,0
8933,Married,"$32,146.00",12-05-2014,26,3,23,4,7,3,2,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
8939,Divorced,"$61,250.00",12-16-2012,382,138,65,60,26,59,5,,,,,,,,,,,,,,,,,,12,0,0,0,0,0
8945,Divorced,"$54,137.00",08-16-2013,171,0,11,0,1,20,4,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
8952,Married,"$65,569.00",05-11-2012,397,46,288,20,38,70,6,,,,,,,,,,,,,,,,,,10,0,0,0,0,0
8953,Single,"$35,791.00",06-05-2013,27,0,5,0,0,3,1,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
8955,Together,"$40,451.00",02-16-2014,35,0,4,0,0,10,1,,,,,,,,,,,,,,,,,,2,1,0,0,0,0
8957,Single,"$64,831.00",10-06-2013,480,86,249,75,86,144,6,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
8962,Married,"$44,319.00",04-17-2014,26,0,8,0,0,3,2,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
8969,Married,"$71,855.00",01-16-2013,548,31,422,0,112,28,5,,,,,,,,,,,,,,,,,,11,0,0,0,0,0
8970,Married,"$62,010.00",10-23-2012,371,22,39,6,0,92,6,,,,,,,,,,,,,,,,,,7,0,0,0,0,0
8975,Married,"$19,514.00",01-26-2014,14,3,21,2,1,28,3,,,,,,,,,,,,,,,,,,2,1,0,0,0,0
8977,Single,"$16,581.00",12-01-2013,1,3,4,2,3,11,0,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
8985,Together,"$68,316.00",04-11-2012,806,80,161,120,11,33,10,,,,,,,,,,,,,,,,,,10,0,0,0,0,0
8996,Married,$0.00,11-19-2012,230,42,192,49,37,53,7,,,,,,,,,,,,,,,,,,8,0,0,0,0,0
9010,Married,"$83,151.00",10-02-2013,968,147,842,137,42,210,5,,,,,,,,,,,,,,,,,,10,1,0,1,1,0
9014,Married,"$37,085.00",06-26-2014,39,1,16,2,0,3,3,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
9029,Married,"$70,116.00",01-26-2013,707,44,603,95,58,29,2,,,,,,,,,,,,,,,,,,12,0,0,0,0,0
9058,Widow,"$79,800.00",09-23-2012,1060,21,530,32,0,224,5,,,,,,,,,,,,,,,,,,5,1,0,1,1,0
9064,Married,"$69,109.00",09-11-2012,823,25,459,124,29,95,6,,,,,,,,,,,,,,,,,,7,0,0,1,0,0
9076,Married,"$30,732.00",05-01-2013,155,1,25,0,1,3,4,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
9080,Single,"$38,578.00",06-22-2013,38,4,22,3,3,3,3,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
9081,Single,"$20,518.00",05-18-2014,4,1,6,4,1,9,1,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
9094,Married,"$62,972.00",03-08-2012,313,15,47,20,0,192,7,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
9097,Divorced,"$46,086.00",03-11-2013,244,8,32,7,2,50,3,,,,,,,,,,,,,,,,,,8,0,0,0,0,0
9119,Together,"$60,905.00",05-12-2013,208,17,76,36,17,38,3,,,,,,,,,,,,,,,,,,7,0,0,0,0,0
9120,Single,"$66,565.00",05-12-2012,747,10,161,65,40,42,4,,,,,,,,,,,,,,,,,,9,0,0,0,0,0
9121,Married,"$80,134.00",05-20-2013,1218,16,272,104,0,80,5,,,,,,,,,,,,,,,,,,6,0,1,1,1,0
9135,Together,"$27,203.00",06-08-2012,13,2,21,4,0,24,1,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
9140,Together,"$50,523.00",12-25-2013,51,4,24,4,7,1,2,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
9145,Single,"$72,504.00",06-04-2013,604,26,470,123,161,94,5,,,,,,,,,,,,,,,,,,6,0,0,0,0,0
9150,Single,"$48,918.00",12-04-2014,52,0,9,0,0,1,1,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
9153,Married,"$59,304.00",07-29-2013,418,61,428,80,51,10,7,,,,,,,,,,,,,,,,,,10,0,0,0,0,0
9166,Married,"$63,967.00",09-08-2013,387,84,141,73,35,162,4,,,,,,,,,,,,,,,,,,12,0,0,0,0,0
9167,Married,"$67,131.00",03-26-2013,465,71,250,93,35,62,9,,,,,,,,,,,,,,,,,,12,0,0,0,0,0
9185,Single,"$69,759.00",10-28-2013,452,20,514,13,30,0,4,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
9197,Married,"$39,722.00",02-24-2014,32,0,5,2,0,8,2,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
9204,Widow,"$66,731.00",12-09-2012,371,159,194,58,106,141,4,,,,,,,,,,,,,,,,,,6,0,0,0,0,0
9206,Together,"$77,382.00",07-01-2014,491,48,231,112,105,134,5,,,,,,,,,,,,,,,,,,12,0,0,1,0,0
9209,Together,"$80,573.00",10-14-2012,829,138,430,60,92,15,4,,,,,,,,,,,,,,,,,,13,0,0,0,0,0
9212,Married,"$72,828.00",02-14-2013,1205,0,235,19,14,205,6,,,,,,,,,,,,,,,,,,13,0,0,0,0,0
9213,Widow,"$31,880.00",10-31-2012,4,1,5,2,0,3,1,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
9214,Married,"$42,691.00",08-16-2013,179,2,64,38,17,58,5,,,,,,,,,,,,,,,,,,6,0,0,0,0,0
9215,Married,"$43,974.00",12-12-2012,378,0,101,0,0,72,6,,,,,,,,,,,,,,,,,,6,0,0,0,0,0
9216,Married,"$35,788.00",01-23-2014,23,2,11,3,1,4,2,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
9220,Single,"$91,700.00",01-17-2013,576,172,961,125,115,19,8,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
9224,Single,"$55,260.00",12-12-2012,825,8,53,11,0,242,8,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
9235,Single,$0.00,05-27-2014,7,0,8,2,0,1,1,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
9239,Married,"$61,923.00",07-26-2013,92,4,18,3,3,6,2,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
9240,Single,"$60,504.00",07-02-2014,458,0,24,6,4,34,6,,,,,,,,,,,,,,,,,,8,0,0,0,0,0
9242,Single,"$64,509.00",08-17-2013,836,185,575,24,25,77,6,,,,,,,,,,,,,,,,,,9,1,0,0,0,0
9246,Together,"$40,101.00",10-14-2012,171,3,129,26,24,62,6,,,,,,,,,,,,,,,,,,6,0,0,0,0,0
9256,Single,"$58,350.00",04-01-2013,493,26,206,116,80,80,8,,,,,,,,,,,,,,,,,,12,0,0,0,0,0
9260,Married,"$70,356.00",05-11-2012,1349,16,249,43,16,33,10,,,,,,,,,,,,,,,,,,9,0,0,0,0,0
9262,Together,"$32,414.00",04-07-2013,20,6,5,0,9,12,1,,,,,,,,,,,,,,,,,,3,1,0,0,0,0
9264,Married,"$79,529.00",04-27-2014,423,42,706,73,197,197,4,,,,,,,,,,,,,,,,,,9,0,0,0,0,0
9265,Married,"$75,027.00",09-01-2013,925,64,179,133,12,77,9,,,,,,,,,,,,,,,,,,6,0,0,0,0,0
9274,Married,"$80,950.00",03-28-2013,525,147,112,219,147,63,6,,,,,,,,,,,,,,,,,,9,0,0,0,1,0
9283,Single,"$60,199.00",12-09-2013,8,1,7,2,0,0,0,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
9284,Together,"$53,977.00",08-06-2013,620,16,165,0,24,82,5,,,,,,,,,,,,,,,,,,12,0,0,0,0,0
9286,Together,"$83,151.00",10-10-2012,407,28,100,120,74,18,5,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
9289,Married,"$36,781.00",10-04-2014,29,1,17,0,3,13,2,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
9291,Married,"$34,242.00",03-23-2014,8,2,4,0,0,1,0,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
9292,Married,"$81,795.00",10-26-2012,324,132,693,27,118,88,4,,,,,,,,,,,,,,,,,,7,0,0,0,0,0
9298,Together,"$81,574.00",04-28-2014,1252,0,465,46,35,0,4,,,,,,,,,,,,,,,,,,8,0,1,1,0,0
9303,Married,"$5,305.00",07-30-2013,12,4,7,1,3,5,1,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
9305,Single,"$79,689.00",12-05-2013,311,26,640,180,37,121,4,,,,,,,,,,,,,,,,,,13,0,0,0,0,0
9308,Married,"$62,820.00",11-05-2013,398,61,265,138,61,53,3,,,,,,,,,,,,,,,,,,6,0,0,0,0,0
9316,Together,"$13,084.00",02-11-2013,2,0,7,3,7,10,1,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
9323,Together,"$49,912.00",07-09-2012,520,8,223,32,49,42,10,,,,,,,,,,,,,,,,,,7,1,0,0,0,0
9336,Widow,"$62,187.00",03-22-2014,512,0,83,0,0,41,6,,,,,,,,,,,,,,,,,,10,0,0,0,0,0
9347,Together,"$50,943.00",06-21-2013,31,0,7,2,0,6,1,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
9349,Married,"$92,533.00",12-19-2013,693,21,118,110,147,42,6,,,,,,,,,,,,,,,,,,11,0,0,1,1,0
9353,Single,"$62,450.00",06-01-2014,515,47,267,62,66,38,5,,,,,,,,,,,,,,,,,,4,0,1,0,0,0
9360,Married,"$37,040.00",08-08-2012,86,2,73,69,38,48,4,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
9362,Single,"$69,263.00",05-03-2014,492,5,32,13,5,21,9,,,,,,,,,,,,,,,,,,7,0,1,0,0,0
9365,Single,"$60,000.00",12-22-2012,1048,0,217,0,0,12,11,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
9369,Single,"$88,194.00",03-19-2014,688,14,309,201,24,38,11,,,,,,,,,,,,,,,,,,10,1,0,0,1,0
9370,Married,"$65,846.00",05-17-2013,562,81,276,80,40,81,6,,,,,,,,,,,,,,,,,,6,0,0,0,0,0
9381,Married,"$66,373.00",12-06-2013,328,9,124,12,24,109,4,,,,,,,,,,,,,,,,,,10,0,0,0,0,0
9384,Married,"$66,373.00",12-06-2013,328,9,124,12,24,109,4,,,,,,,,,,,,,,,,,,10,0,0,0,0,0
9386,Together,"$50,127.00",05-29-2014,274,0,21,4,6,15,5,,,,,,,,,,,,,,,,,,6,0,1,0,0,0
9392,Single,"$26,954.00",08-05-2014,4,1,11,0,0,1,1,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
9396,Married,"$37,717.00",11-23-2012,9,0,6,4,1,5,1,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
9400,Single,"$85,485.00",06-21-2014,630,26,611,44,18,54,6,,,,,,,,,,,,,,,,,,6,0,0,0,0,0
9405,Married,"$52,869.00",10-15-2012,84,3,61,2,1,21,3,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
9422,Married,"$38,360.00",05-31-2013,36,2,42,20,21,10,2,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
9423,Married,"$32,765.00",02-23-2014,13,3,17,7,3,3,2,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
9426,Single,"$58,308.00",12-01-2013,691,0,69,10,0,130,2,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
9432,Together,"$666,666.00",02-06-2013,9,14,18,8,1,12,3,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
9449,Single,"$79,761.00",04-10-2013,415,5,124,15,35,11,5,,,,,,,,,,,,,,,,,,11,0,0,0,0,0
9451,Married,"$73,538.00",11-25-2012,811,76,428,99,137,107,10,,,,,,,,,,,,,,,,,,9,0,0,0,0,0
9460,Married,"$22,419.00",04-18-2013,30,3,47,19,21,42,3,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
9463,Together,"$71,706.00",11-13-2012,931,56,253,91,98,14,9,,,,,,,,,,,,,,,,,,7,0,0,0,0,0
9467,Single,"$34,738.00",11-05-2014,3,2,10,3,0,2,1,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
9477,Married,"$65,324.00",11-01-2014,384,0,102,21,32,5,6,,,,,,,,,,,,,,,,,,9,0,0,0,0,0
9478,Single,"$66,503.00",08-14-2012,91,64,128,65,3,50,4,,,,,,,,,,,,,,,,,,6,0,0,0,0,0
9481,Married,"$17,148.00",01-28-2014,9,9,11,13,10,16,3,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
9483,Together,"$57,957.00",08-19-2013,290,59,177,77,5,29,4,,,,,,,,,,,,,,,,,,8,0,0,0,0,0
9485,Married,"$45,921.00",10-03-2014,102,9,49,24,3,12,2,,,,,,,,,,,,,,,,,,6,0,0,0,0,0
9491,Together,"$23,976.00",12-27-2013,14,1,21,2,3,25,3,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
9493,Single,"$76,412.00",05-05-2013,840,53,804,23,71,17,5,,,,,,,,,,,,,,,,,,8,0,0,1,1,0
9495,Together,"$71,853.00",08-05-2013,358,108,413,141,97,32,2,,,,,,,,,,,,,,,,,,6,0,0,0,0,0
9499,Married,"$93,404.00",07-05-2013,1279,15,287,20,0,15,3,,,,,,,,,,,,,,,,,,7,0,1,1,0,0
9500,Married,"$58,113.00",01-25-2013,221,104,169,102,78,84,9,,,,,,,,,,,,,,,,,,8,0,0,0,0,0
9503,Single,"$28,071.00",08-29-2012,39,33,130,41,26,44,5,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
9504,Married,"$81,698.00",06-11-2013,179,28,520,111,123,47,3,,,,,,,,,,,,,,,,,,13,0,0,0,0,0
9507,Married,"$40,794.00",07-04-2013,261,23,73,4,23,50,6,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
9516,Divorced,"$49,118.00",08-18-2012,620,54,239,99,98,119,9,,,,,,,,,,,,,,,,,,10,0,1,0,0,1
9523,Together,"$40,479.00",08-17-2013,5,0,8,2,0,0,0,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
9529,Married,"$73,687.00",11-28-2013,559,153,503,218,13,181,3,,,,,,,,,,,,,,,,,,9,0,0,0,1,0
9530,Married,"$24,645.00",01-11-2012,5,3,4,4,1,0,1,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
9543,Married,"$19,986.00",11-14-2013,3,6,5,0,2,6,0,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
9553,Married,"$7,500.00",09-01-2013,0,2,3,4,1,5,0,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
9559,Married,"$57,072.00",01-24-2014,944,0,60,0,0,30,7,,,,,,,,,,,,,,,,,,13,1,0,0,0,0
9560,Together,"$83,003.00",03-03-2013,856,61,570,40,25,122,7,,,,,,,,,,,,,,,,,,8,0,0,1,0,0
9576,Together,"$32,313.00",11-02-2013,86,4,56,2,4,7,4,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
9579,Married,"$33,762.00",07-07-2013,53,1,34,2,0,16,2,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
9589,Widow,"$82,032.00",05-04-2014,332,194,377,149,125,57,4,,,,,,,,,,,,,,,,,,7,0,0,0,0,0
9592,Together,"$22,010.00",06-30-2013,11,2,9,3,0,8,2,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
9595,Together,"$64,260.00",11-01-2013,539,169,816,20,0,30,4,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
9596,Single,"$65,295.00",12-23-2013,365,32,117,34,110,6,3,,,,,,,,,,,,,,,,,,13,0,0,0,0,0
9597,Married,"$73,448.00",10-02-2014,236,106,189,23,41,130,7,,,,,,,,,,,,,,,,,,9,0,0,0,0,0
9606,Married,"$69,969.00",08-27-2013,882,29,514,38,29,44,4,,,,,,,,,,,,,,,,,,6,0,0,1,1,0
9612,Single,"$23,830.00",07-02-2014,1,8,6,4,8,16,1,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
9617,Single,"$15,033.00",04-16-2014,0,4,5,6,0,4,1,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
9624,Together,"$65,488.00",06-13-2014,603,45,207,36,18,54,3,,,,,,,,,,,,,,,,,,6,0,0,0,0,0
9635,Married,"$35,876.00",04-20-2014,66,2,40,4,3,14,3,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
9645,Married,"$64,590.00",10-14-2012,920,138,168,36,46,30,9,,,,,,,,,,,,,,,,,,10,0,0,0,0,0
9648,Single,"$46,904.00",03-11-2012,153,4,56,0,9,31,5,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
9653,Married,"$35,797.00",10-16-2012,27,1,14,4,1,21,2,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
9665,Divorced,"$54,237.00",04-27-2013,267,3,30,4,0,57,5,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
9668,Married,"$18,793.00",12-01-2013,4,16,20,0,17,20,2,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
9671,Married,"$19,514.00",01-26-2014,14,3,21,2,1,28,3,,,,,,,,,,,,,,,,,,2,1,0,0,0,0
9672,Married,"$23,162.00",12-21-2013,8,3,9,19,4,22,1,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
9687,Single,"$73,170.00",05-31-2014,184,174,256,50,30,32,5,,,,,,,,,,,,,,,,,,6,0,0,0,0,0
